User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Purchase
1004725,M,40,5,A,2,0,786
1004726,F,44,16,C,2,1,592
1004727,F,62,0,C,3,0,801
1004728,M,29,19,B,3,0,795
1004729,M,55,16,C,1,1,785
1004730,M,53,11,C,0,1,688
1004731,M,31,17,B,1,1,706
1004732,M,31,14,B,2,1,697
1004733,M,22,18,C,1,0,705
1004734,M,53,1,B,1,1,701
1004735,M,50,3,C,3,0,795
1004736,M,21,20,A,1,1,776
1004737,M,38,16,C,1,0,858
1004738,M,73,1,C,1,0,609
1004739,M,31,3,C,2,0,864
1004740,F,27,3,C,3,0,711
1004741,M,36,7,C,1,0,693
1004742,M,31,3,A,2,0,537
1004743,M,72,13,C,2,1,996
1004744,M,53,15,C,1,0,530
1004745,F,20,4,C,4+,0,541
1004746,M,52,1,C,3,1,534
1004747,M,21,4,C,1,0,795
1004748,M,49,16,B,3,0,863
1004749,M,47,0,C,1,1,859
1004750,F,31,0,A,2,0,979
1004751,M,54,15,C,1,0,990
1004752,F,21,4,B,1,0,818
1004753,M,69,1,C,0,1,591
1004755,F,62,7,C,2,0,795
1004756,M,56,16,C,4+,0,600
1004757,M,45,17,C,1,0,997
1004758,F,69,13,C,1,1,782
1004759,F,53,0,C,1,1,976
1004760,M,45,17,C,1,0,781
1004761,M,20,15,C,1,0,988
1004762,F,26,14,A,0,1,518
1004763,M,55,11,C,2,0,785
1004764,M,15,10,C,0,0,976
1004765,F,39,16,B,3,1,788
1004766,M,39,16,A,3,0,779
1004767,F,42,9,C,2,1,582
1004768,M,27,4,A,1,1,799
1004769,M,34,1,C,1,0,858
1004770,F,40,7,B,1,0,686
1004771,F,28,4,A,0,0,813
1004772,M,66,17,C,2,0,986
1004773,M,46,1,C,4+,1,592
1004774,M,46,14,C,4+,1,877
1004775,M,30,17,C,4+,0,605
1004776,F,26,3,C,1,1,992
1004777,M,35,2,C,3,0,642
1004778,M,35,0,C,1,1,716
1004779,M,50,3,C,2,1,739
1004780,M,35,12,A,3,0,701
1004781,F,51,6,C,1,1,777
1004782,M,47,1,C,2,1,612
1004783,M,35,0,A,4+,0,800
1004784,F,43,6,A,1,0,873
1004785,F,28,14,A,0,1,793
1004786,M,48,6,B,1,1,777
1004787,M,15,11,C,1,0,983
1004788,M,40,7,B,4+,0,683
1004789,M,43,2,A,0,0,779
1004790,F,34,2,A,4+,1,596
1004791,M,25,4,A,2,0,872
1004792,F,53,7,B,2,0,995
1004793,F,32,6,B,2,1,809
1004794,F,44,0,C,0,0,640
1004795,M,50,16,C,1,0,779
1004796,M,39,7,A,4+,1,539
1004797,F,43,17,C,4+,1,873
1004798,M,33,1,C,4+,0,771
1004799,F,25,4,C,1,0,832
1004800,M,20,4,A,1,0,874
1004801,M,34,4,C,3,0,868
1004802,M,60,1,B,3,1,880
1004803,F,32,16,B,4+,0,582
1004804,F,40,1,B,0,0,767
1004806,M,29,17,C,2,0,790
1004807,M,15,2,A,1,0,618
1004808,M,37,0,A,1,1,592
1004809,F,55,4,C,1,1,606
1004810,M,23,12,B,0,0,877
1004811,M,37,1,C,1,1,860
1004812,M,20,14,C,2,0,888
1004813,F,39,9,C,3,1,870
1004814,M,23,14,B,1,0,884
1004815,F,55,18,C,0,1,778
1004817,M,35,1,C,1,0,886
1004818,F,32,17,C,1,1,970
1004819,M,37,18,B,1,0,520
1004820,M,52,11,C,3,1,701
1004821,M,18,19,C,1,0,810
1004822,F,44,0,B,4+,0,867
1004823,M,25,4,B,0,1,889
1004824,M,30,7,C,2,0,785
1004825,M,27,17,B,2,0,614
1004826,M,46,12,C,1,1,803
1004827,M,45,0,C,0,1,867
1004828,F,22,20,B,1,0,604
1004829,M,27,0,B,2,0,777
1004830,M,15,10,C,0,0,969
1004831,F,32,1,C,1,0,809
1004832,M,35,14,C,1,0,793
1004833,M,42,16,C,4+,0,696
1004834,F,46,9,C,1,1,527
1004836,F,50,16,C,3,1,971
1004837,M,34,5,B,2,0,777
1004838,M,48,1,C,1,1,776
1004839,F,55,6,B,4+,1,787
1004840,F,49,6,C,3,1,515
1004841,M,32,12,A,4+,0,706
1004842,F,36,1,C,1,0,975
1004843,M,59,1,C,2,0,971
1004844,M,47,7,C,4+,1,698
1004845,F,35,1,B,3,0,862
1004846,F,28,2,C,0,0,702
1004847,M,28,12,B,3,0,686
1004848,F,41,6,C,3,0,830
1004849,F,20,4,B,1,0,593
1004850,F,48,3,C,2,0,972
1004851,M,25,17,C,2,0,608
1004852,M,38,0,C,3,1,891
1004853,M,34,7,C,2,0,700
1004854,F,54,13,C,4+,1,699
1004855,M,27,12,B,1,0,879
1004856,M,35,7,A,1,0,603
1004857,M,32,14,C,0,0,790
1004858,M,31,1,C,2,0,795
1004859,F,21,14,C,2,0,515
1004860,M,26,2,A,2,0,800
1004861,M,28,4,C,1,0,984
1004862,M,27,0,C,0,0,797
1004863,F,31,9,C,4+,0,829
1004864,M,20,20,C,3,1,539
1004865,F,42,14,C,1,1,696
1004866,M,67,12,C,2,1,870
1004867,M,26,16,A,3,0,696
1004868,M,37,17,C,1,1,854
1004869,F,47,6,C,3,1,883
1004870,F,42,3,C,1,1,537
1004871,M,22,12,C,2,0,535
1004872,M,49,1,C,2,0,715
1004873,M,75,11,C,1,1,984
1004874,F,32,4,C,3,0,535
1004875,M,45,0,C,2,0,595
1004876,F,40,17,C,1,0,987
1004877,M,26,4,B,2,0,614
1004878,M,53,4,B,4+,1,582
1004879,M,29,3,A,2,0,768
1004880,F,48,9,C,3,0,803
1004881,M,48,16,A,3,1,814
1004882,M,48,11,B,2,1,981
1004883,F,15,10,C,1,0,579
1004884,M,40,14,B,1,0,531
1004885,M,59,1,C,1,0,991
1004886,F,40,17,C,0,1,993
1004887,M,18,2,B,1,1,862
1004888,F,75,0,B,4+,0,788
1004889,M,22,4,C,3,0,618
1004890,F,33,1,C,1,0,698
1004891,M,37,17,C,4+,1,526
1004892,M,27,12,A,1,0,787
1004893,M,31,17,C,0,0,888
1004894,M,37,7,C,1,0,806
1004895,F,32,3,B,3,0,597
1004896,M,43,6,C,3,1,876
1004897,M,40,16,B,3,0,777
1004898,M,27,1,B,1,1,794
1004899,M,31,12,B,1,1,972
1004900,M,26,20,C,4+,1,817
1004901,M,26,7,C,1,0,782
1004902,M,37,14,C,4+,1,816
1004903,M,36,12,C,4+,1,873
1004904,M,55,15,B,1,1,863
1004905,F,46,1,C,3,1,540
1004906,M,55,17,B,1,1,783
1004907,F,53,7,B,0,1,889
1004908,M,40,15,C,2,0,985
1004909,F,45,12,B,2,0,822
1004910,M,19,12,C,0,0,806
1004911,F,33,0,A,4+,0,804
1004912,F,51,20,A,0,1,796
1004913,F,31,1,C,3,1,538
1004914,F,29,1,B,4+,0,701
1004915,M,28,12,B,2,1,886
1004916,M,21,20,C,4+,0,702
1004917,M,50,0,C,0,1,530
1004918,F,22,12,C,1,0,698
1004919,M,23,0,C,2,0,975
1004920,M,39,1,B,0,1,537
1004921,F,29,15,B,3,1,796
1004922,M,21,17,C,1,0,781
1004923,M,50,18,C,3,0,978
1004924,F,38,0,C,1,0,997
1004925,F,41,6,C,2,0,701
1004926,M,17,10,C,1,0,842
1004927,M,46,0,B,4+,0,992
1004928,F,27,3,A,4+,0,788
1004929,M,48,1,C,1,1,782
1004930,M,51,17,C,0,1,861
1004931,M,51,17,C,3,1,608
1004933,M,28,15,B,3,0,865
1004934,F,30,0,A,2,0,869
1004935,M,45,17,C,3,0,810
1004936,F,19,4,C,0,0,595
1004937,M,40,0,C,1,1,985
1004938,F,23,4,A,3,1,804
1004939,M,35,7,C,0,1,586
1004940,F,51,11,B,1,0,681
1004941,M,59,20,C,2,1,764
1004942,M,50,12,B,3,1,971
1004943,F,52,0,C,1,0,533
1004944,M,52,17,C,2,1,999
1004945,M,52,0,C,4+,1,859
1004946,F,45,1,B,1,0,525
1004947,M,45,17,C,1,1,769
1004948,M,50,2,A,1,1,527
1004949,M,20,4,A,4+,0,984
1004950,M,30,16,A,1,1,785
1004951,F,45,17,B,3,1,746
1004952,F,34,14,A,1,1,990
1004953,M,37,12,B,4+,0,981
1004954,M,46,0,C,3,1,610
1004955,M,60,13,C,1,0,986
1004956,M,38,15,B,1,1,788
1004957,M,32,2,A,1,1,537
1004958,M,18,7,B,1,0,889
1004960,M,72,1,A,4+,0,796
1004961,M,28,7,C,1,1,541
1004962,M,27,6,B,1,0,792
1004963,M,49,17,B,1,1,536
1004964,M,39,0,A,1,1,583
1004965,M,15,10,C,1,0,1000
1004966,M,53,14,B,1,1,782
1004967,M,22,4,C,0,0,691
1004968,F,51,20,B,2,1,533
1004969,M,25,19,A,2,0,814
1004970,F,30,12,C,1,0,597
1004971,M,39,7,C,1,1,533
1004972,M,43,0,C,2,0,782
1004973,F,56,2,C,1,1,787
1004974,M,42,20,B,3,1,534
1004975,M,36,0,C,3,0,800
1004976,M,35,11,C,4+,1,764
1004977,M,31,4,B,2,0,691
1004978,M,44,14,A,3,0,802
1004979,M,45,2,B,1,1,787
1004980,M,31,1,B,0,0,586
1004982,M,30,12,C,1,0,825
1004983,F,46,16,A,1,1,698
1004984,M,42,0,A,1,1,977
1004985,M,37,0,C,3,0,613
1004986,M,25,12,C,0,0,
1004987,F,63,8,A,0,0,693
1004988,M,27,17,A,3,0,517
1004989,M,30,0,C,2,1,605
1004990,F,30,4,B,2,1,754
1004991,F,71,14,C,3,1,614
1004992,F,30,2,B,2,0,601
1004993,M,48,17,C,2,0,807
1004994,M,49,17,B,4+,0,797
1004995,M,51,20,B,0,1,785
1004996,M,38,7,A,1,0,810
1004997,M,15,10,A,1,0,692
1004998,F,24,4,C,1,1,715
1004999,F,68,13,B,2,1,862
1005000,M,32,4,B,4+,0,869
1005001,F,31,2,B,1,0,846
1005002,M,33,17,B,1,1,695
1005003,M,41,12,C,1,0,973
1005004,F,73,1,C,1,1,693
1005005,M,47,16,B,2,0,981
1005006,M,38,3,C,1,0,798
1005007,F,18,4,B,1,0,877
1005008,M,31,20,B,1,1,617
1005009,F,46,16,C,1,1,704
1005010,M,50,15,B,2,1,986
1005011,M,21,4,B,1,0,878
1005012,M,55,15,A,1,1,547
1005013,M,23,4,C,4+,0,605
1005014,M,50,0,C,0,1,999
1005015,M,36,6,B,2,1,537
1005016,F,40,1,C,2,1,547
1005017,M,37,12,B,4+,0,798
1005018,F,57,12,C,1,1,786
1005019,M,32,7,A,4+,0,518
1005020,F,72,13,C,2,1,758
1005021,M,55,6,B,2,1,995
1005023,M,42,20,A,3,1,865
1005024,F,47,1,C,1,0,605
1005025,M,31,20,B,1,0,812
1005026,M,28,17,B,1,1,793
1005027,F,29,14,C,1,1,886
1005028,M,32,12,C,3,1,826
1005029,M,27,4,C,1,1,705
1005030,M,25,1,C,1,0,862
1005031,F,32,4,B,0,0,812
1005032,M,24,17,A,3,0,707
1005033,F,65,13,C,1,1,858
1005034,F,27,15,C,1,1,719
1005035,F,27,17,B,1,1,820
1005036,M,36,7,B,1,1,702
1005037,M,40,12,C,0,1,704
1005038,M,35,20,B,0,0,529
1005039,F,45,4,B,2,1,611
1005040,M,47,12,C,1,1,745
1005041,F,47,6,C,1,1,808
1005042,F,22,2,A,4+,1,718
1005043,F,23,6,C,2,0,703
1005044,F,37,6,C,0,1,515
1005045,M,45,0,B,3,1,534
1005046,M,35,16,A,0,0,598
1005047,M,46,6,C,1,0,542
1005048,F,43,7,C,1,1,527
1005049,M,29,12,B,0,0,691
1005050,F,20,4,C,1,0,866
1005051,F,53,7,C,0,0,974
1005052,M,36,16,C,2,1,1000
1005053,M,30,4,C,3,0,537
1005054,M,43,2,B,0,0,800
1005055,F,39,16,A,2,0,827
1005056,M,46,1,C,1,1,885
1005057,M,53,7,C,4+,0,797
1005058,M,63,17,C,0,1,788
1005059,M,46,16,C,1,1,794
1005060,M,48,17,C,0,0,873
1005061,F,23,19,C,2,1,709
1005062,M,51,16,C,2,1,970
1005063,F,15,10,B,3,0,971
1005064,M,19,4,B,0,0,588
1005065,M,27,14,C,4+,1,799
1005066,F,30,1,C,4+,1,600
1005067,M,58,13,B,1,0,998
1005068,M,45,7,C,2,0,796
1005069,F,74,0,C,3,1,974
1005070,M,30,2,A,0,0,600
1005071,F,29,7,B,2,0,698
1005072,M,49,17,A,4+,1,831
1005074,M,15,0,B,2,0,870
1005075,M,53,6,C,1,1,970
1005076,M,28,3,B,4+,0,532
1005077,M,34,2,A,0,0,801
1005078,M,47,7,C,1,0,719
1005079,M,34,4,C,0,0,778
1005080,F,54,12,B,2,1,867
1005081,F,19,4,B,3,0,704
1005082,M,40,1,C,4+,0,876
1005083,M,31,4,B,4+,1,544
1005084,M,22,4,B,1,0,888
1005085,M,59,17,C,0,0,891
1005086,M,26,1,C,0,1,594
1005087,F,29,6,B,1,1,609
1005088,M,33,17,C,1,0,701
1005089,F,44,16,C,2,0,776
1005090,F,38,19,B,3,1,699
1005091,M,26,17,B,1,1,875
1005092,M,58,14,C,1,1,687
1005094,M,18,10,C,4+,1,794
1005095,F,44,1,C,1,1,861
1005096,M,33,11,B,2,0,792
1005097,M,67,16,C,3,0,989
1005098,M,55,7,C,4+,1,812
1005099,M,24,0,B,3,0,883
1005100,M,55,6,B,1,1,976
1005101,M,31,0,B,1,1,539
1005102,M,35,12,C,2,0,884
1005103,F,37,16,C,1,0,607
1005104,M,42,20,C,1,0,859
1005105,M,51,7,C,1,1,792
1005106,F,38,1,C,3,1,701
1005107,F,48,0,B,0,0,764
1005108,F,27,9,B,3,1,618
1005109,F,46,6,C,2,1,515
1005110,M,45,15,C,4+,1,814
1005111,M,42,2,B,1,1,699
1005112,M,43,13,B,1,0,800
1005113,M,27,0,A,3,1,868
1005114,F,15,10,C,2,0,883
1005115,M,59,12,A,4+,0,813
1005116,M,36,6,C,0,1,792
1005117,F,32,0,B,0,0,860
1005118,M,15,10,B,2,0,799
1005119,F,30,0,A,3,0,712
1005120,M,54,7,A,2,0,595
1005121,M,34,7,C,4+,0,606
1005122,M,34,0,A,3,0,982
1005123,M,52,12,C,4+,1,548
1005124,M,41,2,B,1,0,812
1005125,M,47,0,A,4+,1,780
1005126,M,28,11,B,4+,0,870
1005127,M,46,5,A,0,1,697
1005128,M,55,7,C,1,1,804
1005129,M,50,17,B,1,1,976
1005131,F,31,1,B,3,0,543
1005132,M,45,7,C,1,1,979
1005133,M,21,11,B,0,0,863
1005134,M,30,17,B,2,0,977
1005135,M,38,7,C,4+,0,860
1005136,M,26,12,B,1,0,587
1005137,M,23,18,C,4+,0,875
1005138,M,35,17,B,0,0,517
1005139,M,53,16,A,4+,1,531
1005140,M,35,6,B,2,0,590
1005141,M,24,17,B,2,1,989
1005142,M,26,1,B,1,1,874
1005143,M,25,4,C,3,1,533
1005144,F,55,0,C,4+,1,981
1005145,M,40,7,C,2,1,541
1005146,M,57,1,A,0,0,777
1005147,M,25,0,C,0,0,769
1005148,M,31,20,B,2,1,887
1005149,M,42,1,B,3,0,515
1005150,M,32,3,C,3,1,530
1005151,M,18,19,C,1,0,877
1005152,F,33,4,C,1,0,530
1005153,M,30,7,B,3,0,777
1005154,M,27,16,C,1,1,545
1005155,M,26,16,B,2,0,522
1005156,M,24,14,A,1,1,883
1005157,M,36,1,C,2,1,520
1005158,F,24,4,C,4+,0,698
1005159,M,41,7,C,3,0,588
1005160,F,22,4,C,2,0,588
1005161,M,35,4,C,0,0,609
1005162,M,32,17,A,1,1,692
1005163,M,46,6,B,1,1,712
1005164,F,45,17,A,0,0,788
1005165,M,44,6,C,1,1,781
1005166,M,51,6,B,1,1,885
1005167,M,18,15,C,3,0,997
1005168,M,42,7,C,1,1,717
1005169,F,52,4,C,0,0,995
1005170,M,20,4,B,2,0,609
1005171,M,75,17,C,1,1,959
1005172,F,38,11,B,1,0,709
1005173,M,15,10,C,3,0,976
1005174,M,49,1,C,4+,0,796
1005175,F,40,9,C,1,0,974
1005176,M,15,10,C,3,0,605
1005177,M,50,14,C,0,1,795
1005178,M,53,0,C,1,1,881
1005179,M,30,12,A,0,1,688
1005180,M,39,11,C,1,1,985
1005181,M,31,7,C,1,1,528
1005182,F,44,7,B,4+,1,877
1005183,F,23,20,C,1,0,796
1005184,M,19,20,B,4+,1,804
1005185,F,42,4,C,1,0,783
1005186,M,44,12,C,2,0,760
1005187,M,21,16,C,1,0,794
1005190,F,39,0,C,1,0,617
1005191,F,29,4,A,4+,0,717
1005192,M,26,7,C,3,1,887
1005193,M,42,12,B,2,1,984
1005194,M,28,7,C,3,1,690
1005195,M,42,7,B,0,1,713
1005196,M,68,7,C,4+,1,812
1005197,F,57,3,C,3,1,991
1005198,F,23,4,B,0,0,716
1005199,F,33,1,C,0,0,542
1005200,F,42,15,C,2,0,819
1005201,M,55,7,C,1,1,804
1005202,M,22,4,C,1,1,888
1005203,F,46,6,B,4+,1,980
1005204,M,51,13,C,4+,1,882
1005205,M,26,1,B,0,1,855
1005206,M,43,7,C,0,0,808
1005207,M,33,0,A,3,1,884
1005208,M,26,4,A,1,1,787
1005209,M,53,1,C,4+,0,811
1005210,F,43,17,A,3,0,875
1005212,M,23,2,B,4+,0,989
1005213,M,22,0,C,2,0,710
1005214,F,45,9,C,1,0,813
1005215,F,63,6,C,1,1,987
1005216,M,19,2,C,1,0,698
1005217,M,33,17,B,3,0,523
1005218,M,20,0,C,1,0,531
1005219,M,23,4,B,2,1,593
1005220,M,32,7,B,4+,0,760
1005221,F,68,1,C,1,0,591
1005222,M,27,12,B,1,0,983
1005223,M,59,10,C,1,1,812
1005224,M,42,1,A,1,1,980
1005225,M,19,4,C,4+,1,705
1005226,M,37,0,B,1,0,691
1005228,M,15,0,C,4+,0,889
1005229,M,32,0,C,0,0,978
1005230,M,26,12,B,4+,0,858
1005231,M,41,7,C,1,0,826
1005232,M,34,4,C,1,1,889
1005233,M,34,5,B,0,1,796
1005234,F,34,0,A,4+,1,975
1005235,M,35,4,C,1,0,981
1005236,M,32,14,C,1,1,838
1005237,M,32,7,B,4+,1,811
1005238,F,55,16,C,1,0,527
1005239,M,38,7,B,2,1,702
1005240,F,32,0,C,1,1,813
1005241,F,28,4,A,4+,0,883
1005242,M,33,1,C,3,1,997
1005243,M,15,10,C,4+,0,537
1005244,M,24,4,C,1,0,988
1005245,F,46,1,B,2,1,716
1005246,F,23,0,C,1,1,881
1005247,F,15,10,B,1,0,696
1005248,F,48,14,B,1,1,701
1005249,F,50,14,B,1,1,536
1005250,M,54,6,B,4+,1,873
1005251,F,29,17,A,1,1,883
1005252,M,35,20,B,0,0,990
1005253,F,59,13,C,1,0,813
1005254,M,25,4,C,1,1,798
1005255,M,15,10,A,3,0,693
1005256,M,34,16,B,4+,1,825
1005257,F,28,2,A,4+,0,694
1005258,M,39,4,C,1,0,878
1005259,M,27,6,B,1,1,978
1005260,M,36,7,A,1,1,890
1005261,M,36,12,A,3,0,793
1005262,F,34,14,C,2,0,706
1005263,M,36,7,B,1,0,814
1005264,M,19,4,B,4+,0,803
1005265,M,48,1,B,2,1,792
1005266,M,41,1,C,1,0,792
1005267,M,45,7,C,2,0,536
1005269,M,24,0,B,4+,0,797
1005270,M,32,12,C,3,1,983
1005271,F,30,0,A,1,0,842
1005272,M,27,7,A,4+,0,598
1005273,M,63,20,B,3,1,867
1005274,M,30,0,A,4+,0,776
1005275,M,26,17,A,4+,0,711
1005276,F,33,4,B,1,1,781
1005277,M,31,20,B,2,0,594
1005278,F,26,7,B,1,0,993
1005279,F,34,14,B,2,1,782
1005280,M,24,4,C,3,0,813
1005281,M,33,2,A,2,0,860
1005282,F,19,4,B,1,1,520
1005283,M,21,2,C,1,1,525
1005284,M,30,16,C,1,0,708
1005285,M,24,4,A,1,0,715
1005286,M,50,16,B,0,0,693
1005287,M,29,8,C,0,0,609
1005288,M,55,13,A,3,0,865
1005290,F,21,4,B,0,1,788
1005291,M,50,1,C,3,1,863
1005292,M,32,0,A,1,0,866
1005293,M,27,12,C,2,0,690
1005294,M,32,2,A,0,1,860
1005295,M,37,7,C,1,1,711
1005296,F,15,0,C,2,0,862
1005297,M,29,12,C,4+,0,999
1005298,M,43,17,B,1,0,610
1005299,M,31,2,B,3,1,783
1005300,M,26,20,A,0,0,982
1005301,M,27,17,C,1,1,718
1005302,F,15,10,A,1,0,796
1005303,F,58,6,C,3,1,620
1005304,F,40,9,A,4+,1,583
1005305,F,21,4,C,3,1,717
1005306,F,29,17,B,4+,0,857
1005307,M,34,5,C,1,0,779
1005308,M,61,7,C,2,0,715
1005309,M,29,0,C,1,0,819
1005310,F,74,1,C,3,0,791
1005311,M,51,0,C,2,1,522
1005312,M,32,1,A,1,0,882
1005313,M,58,0,A,3,0,882
1005314,F,26,0,A,2,0,544
1005315,M,27,12,A,1,1,519
1005316,M,19,4,A,2,0,698
1005317,F,28,0,A,1,0,992
1005318,M,18,17,B,4+,1,612
1005319,M,19,17,B,1,0,589
1005320,F,22,5,B,3,0,813
1005321,M,27,4,C,0,0,537
1005322,M,40,17,A,3,1,807
1005323,M,33,20,B,1,1,794
1005324,M,33,7,C,0,1,604
1005325,F,55,7,C,3,1,694
1005326,M,29,2,A,1,1,607
1005327,M,30,7,A,1,0,878
1005328,F,35,4,B,3,1,988
1005329,F,27,5,B,1,0,995
1005330,F,35,0,C,2,0,779
1005332,M,18,4,C,2,0,711
1005333,F,28,7,A,4+,0,608
1005334,F,59,13,C,4+,1,886
1005335,M,29,14,B,1,1,859
1005336,M,68,7,C,4+,0,
1005337,F,38,3,C,3,1,703
1005338,M,31,17,C,4+,0,887
1005339,M,20,17,C,1,0,700
1005340,F,51,3,C,1,1,997
1005341,F,26,3,C,1,1,776
1005342,F,45,7,B,2,0,784
1005343,F,26,9,A,1,1,706
1005344,F,55,1,C,3,0,778
1005345,F,33,17,C,2,1,710
1005346,F,32,3,A,2,0,802
1005347,M,28,6,A,1,0,788
1005348,M,19,5,B,1,0,617
1005349,F,51,2,C,1,1,975
1005350,M,22,5,A,1,0,805
1005351,F,48,1,C,4+,1,957
1005352,F,43,5,C,1,1,875
1005353,M,30,6,C,4+,1,600
1005355,M,67,0,B,0,1,782
1005357,F,23,20,B,2,1,692
1005358,M,45,7,C,2,0,781
1005359,M,18,16,B,3,0,781
1005360,M,22,12,C,2,0,704
1005361,F,55,16,A,3,0,522
1005362,M,37,13,C,1,0,977
1005363,M,70,13,C,1,0,874
1005364,F,32,3,A,3,0,982
1005365,M,24,12,C,0,0,788
1005366,M,23,12,C,3,0,788
1005367,M,24,4,A,1,0,978
1005368,F,30,17,C,1,0,792
1005369,M,30,15,A,1,0,862
1005370,M,34,12,C,1,0,818
1005371,M,30,11,A,0,0,970
1005372,M,30,4,C,3,0,985
1005373,M,21,12,A,1,0,693
1005374,M,37,7,C,4+,0,778
1005375,M,34,0,C,0,0,871
1005376,M,28,17,B,1,1,797
1005377,F,21,3,B,3,0,810
1005378,M,38,18,A,1,0,784
1005379,M,28,7,C,1,0,689
1005380,M,22,4,C,1,0,875
1005381,M,29,14,B,4+,1,701
1005382,M,23,4,C,0,1,600
1005383,M,41,1,C,0,0,704
1005384,F,27,3,A,4+,0,811
1005385,M,28,12,B,0,1,708
1005386,M,27,14,C,3,0,826
1005387,F,30,1,B,4+,1,531
1005388,F,23,4,C,1,0,778
1005389,M,50,7,C,4+,1,715
1005390,M,15,0,C,1,0,751
1005391,M,35,7,A,0,0,787
1005392,M,54,1,B,1,1,686
1005393,M,43,7,C,2,0,599
1005394,M,23,0,A,2,0,787
1005395,M,54,1,C,1,1,868
1005396,M,29,6,C,0,0,863
1005397,M,23,0,B,2,1,788
1005398,M,70,17,C,4+,1,870
1005399,M,26,1,C,1,1,791
1005400,F,22,4,C,2,0,860
1005401,F,23,1,C,2,1,715
1005402,F,29,0,C,4+,1,806
1005403,M,15,10,B,1,0,865
1005404,M,32,0,C,4+,1,862
1005406,F,43,0,C,3,1,616
1005407,F,45,17,C,1,0,797
1005408,M,26,20,C,3,0,807
1005409,M,47,1,C,2,1,619
1005410,F,46,2,C,3,1,703
1005411,F,15,19,B,1,0,975
1005412,M,32,12,A,3,0,749
1005413,M,44,1,B,1,0,808
1005414,M,15,10,C,2,0,717
1005415,F,32,7,C,3,1,706
1005416,F,29,5,C,3,0,860
1005417,M,22,17,C,4+,1,782
1005418,F,35,0,C,1,1,872
1005419,F,25,12,C,3,1,801
1005420,F,15,19,B,4+,0,796
1005421,M,44,17,A,1,1,782
1005422,M,51,7,A,2,1,538
1005423,F,55,5,C,0,1,752
1005424,F,36,2,C,2,0,879
1005425,M,21,4,B,1,0,783
1005426,M,33,14,C,1,0,536
1005427,M,45,19,B,0,0,997
1005428,F,33,6,B,4+,0,984
1005429,F,32,1,B,3,0,990
1005430,F,46,1,B,1,1,781
1005431,M,59,1,C,3,1,703
1005432,M,70,13,C,3,1,985
1005433,F,38,17,B,3,1,816
1005434,F,34,7,A,1,1,717
1005435,M,50,18,C,4+,0,985
1005436,M,18,4,B,1,0,829
1005437,M,31,11,C,4+,0,538
1005438,M,27,14,C,4+,0,617
1005439,M,57,13,B,1,1,547
1005440,F,48,2,B,1,1,997
1005441,M,55,7,C,0,1,990
1005442,M,35,7,C,3,1,710
1005443,M,35,12,B,2,0,644
1005444,F,18,4,C,1,1,864
1005445,M,35,0,C,1,1,813
1005446,F,55,1,C,1,1,548
1005447,M,50,2,A,3,0,886
1005448,M,46,19,A,4+,0,1000
1005449,M,24,12,C,1,0,520
1005450,M,22,12,A,1,0,823
1005451,F,29,1,A,3,1,989
1005452,M,36,6,A,4+,0,786
1005453,M,18,4,C,1,0,592
1005454,M,39,7,C,0,0,588
1005455,F,18,17,C,4+,0,522
1005456,M,38,1,C,4+,0,865
1005457,M,20,12,A,1,1,604
1005458,F,24,2,A,1,0,712
1005459,F,15,10,C,0,0,713
1005460,M,24,4,A,4+,0,889
1005461,M,55,0,B,2,1,879
1005462,M,29,17,C,3,0,691
1005463,M,38,0,B,3,1,600
1005464,M,38,7,C,2,0,987
1005465,F,35,0,A,0,1,542
1005466,M,26,12,B,1,0,880
1005467,M,44,0,C,1,0,991
1005468,M,30,12,A,1,0,782
1005469,M,38,12,C,2,0,707
1005470,M,60,7,C,3,0,985
1005471,M,20,7,A,1,0,781
1005472,M,43,1,C,0,1,515
1005473,M,33,1,C,3,0,996
1005474,M,27,12,A,2,0,529
1005475,M,26,4,A,2,0,545
1005476,F,36,0,A,4+,1,713
1005477,M,45,1,B,1,0,790
1005478,M,43,7,C,1,0,707
1005479,M,45,1,C,4+,0,786
1005480,F,33,14,B,0,1,816
1005481,M,48,12,C,0,0,704
1005482,M,20,7,A,1,0,779
1005483,F,29,6,B,3,0,691
1005484,M,48,17,C,4+,1,971
1005485,M,33,4,C,0,1,859
1005486,M,34,0,C,3,0,719
1005487,M,29,17,B,0,0,796
1005488,M,32,15,C,1,0,793
1005489,M,21,7,C,0,0,799
1005490,M,46,17,C,3,0,613
1005491,M,22,7,A,1,0,709
1005492,M,19,4,A,4+,1,833
1005493,M,42,12,B,3,0,876
1005494,F,42,17,B,1,1,885
1005495,F,20,4,B,3,1,808
1005496,M,30,7,B,1,0,618
1005497,M,28,4,A,1,1,860
1005498,F,52,1,C,3,1,827
1005499,F,29,19,A,1,0,812
1005500,F,43,20,B,1,0,715
1005501,M,29,2,A,3,0,890
1005502,M,33,2,A,4+,0,702
1005503,F,33,9,C,1,0,807
1005504,M,49,7,B,1,1,821
1005505,F,27,4,B,3,1,
1005506,F,22,14,A,1,0,995
1005507,M,48,7,C,1,1,589
1005508,M,28,20,C,1,0,978
1005509,M,34,0,A,1,0,692
1005510,M,21,4,C,4+,0,829
1005511,M,47,1,B,1,1,526
1005512,F,35,17,B,2,1,862
1005513,M,36,1,C,2,1,707
